área bounding box,ocorrências,% do total,prop mín,prop max,prop média,,Total bounding boxes
586970,1,"0,0002%","1,0632570659","1,0632570659","1,0632570659",,
587180,3,"0,0005%","1,0494652406","1,0494652406","1,0494652406",,
587324,2,"0,0004%","1,139275766","1,139275766","1,139275766",,
587423,1,"0,0002%","1,1363004172","1,1363004172","1,1363004172",,
587560,3,"0,0005%","1,072972973","1,072972973","1,072972973",,
587760,1,"0,0002%","1,061827957","1,061827957","1,061827957",,
587965,2,"0,0004%","1,0480640854","1,0480640854","1,0480640854",,
588042,2,"0,0004%","1,1406685237","1,1406685237","1,1406685237",,
588142,1,"0,0002%","1,1376912378","1,1376912378","1,1376912378",,
588240,1,"0,0002%","1,1347222222","1,1347222222","1,1347222222",,
588550,2,"0,0004%","1,0604026846","1,0604026846","1,0604026846",,
588714,1,"0,0002%","1,0493991989","1,0493991989","1,0493991989",,
588760,3,"0,0005%","1,1420612813","1,1420612813","1,1420612813",,
588861,2,"0,0004%","1,1390820584","1,1390820584","1,1390820584",,
589340,1,"0,0002%","1,0589812332","1,0589812332","1,0589812332",,
589478,2,"0,0004%","1,143454039","1,143454039","1,143454039",,
589500,2,"0,0004%","1,048","1,048","1,048",,
589680,1,"0,0002%","1,1375","1,1375","1,1375",,
590130,1,"0,0002%","1,0575635877","1,0575635877","1,0575635877",,
590172,1,"0,0002%","1,0548128342","1,0548128342","1,0548128342",,
590196,3,"0,0005%","1,1448467967","1,1448467967","1,1448467967",,
590286,3,"0,0005%","1,0466045273","1,0466045273","1,0466045273",,
590299,2,"0,0004%","1,1418636996","1,1418636996","1,1418636996",,
590400,1,"0,0002%","1,1388888889","1,1388888889","1,1388888889",,
590914,1,"0,0002%","1,1462395543","1,1462395543","1,1462395543",,
590920,1,"0,0002%","1,0561497326","1,0561497326","1,0561497326",,
590961,1,"0,0002%","1,0534045394","1,0534045394","1,0534045394",,
591018,1,"0,0002%","1,1432545202","1,1432545202","1,1432545202",,
591037,2,"0,0004%","1,0479360852","1,0479360852","1,0479360852",,
591072,1,"0,0002%","1,045212766","1,045212766","1,045212766",,
591632,2,"0,0004%","1,147632312","1,147632312","1,147632312",,
591737,1,"0,0002%","1,1446453408","1,1446453408","1,1446453408",,
591750,1,"0,0002%","1,052","1,052","1,052",,
591824,3,"0,0005%","1,0465425532","1,0465425532","1,0465425532",,
591840,1,"0,0002%","1,1416666667","1,1416666667","1,1416666667",,
592242,1,"0,0002%","1,1520223152","1,1520223152","1,1520223152",,
592350,2,"0,0004%","1,1490250696","1,1490250696","1,1490250696",,
592456,1,"0,0002%","1,1460361613","1,1460361613","1,1460361613",,
592539,2,"0,0004%","1,0505992011","1,0505992011","1,0505992011",,
592611,2,"0,0004%","1,0451527224","1,0451527224","1,0451527224",,
593068,2,"0,0004%","1,1504178273","1,1504178273","1,1504178273",,
593175,1,"0,0002%","1,1474269819","1,1474269819","1,1474269819",,
593280,1,"0,0002%","1,1444444444","1,1444444444","1,1444444444",,
593328,1,"0,0002%","1,0492021277","1,0492021277","1,0492021277",,
593364,1,"0,0002%","1,0464807437","1,0464807437","1,0464807437",,
593676,1,"0,0002%","1,1548117155","1,1548117155","1,1548117155",,
593786,2,"0,0004%","1,151810585","1,151810585","1,151810585",,
593894,2,"0,0004%","1,1488178025","1,1488178025","1,1488178025",,
594117,1,"0,0002%","1,0478087649","1,0478087649","1,0478087649",,
594152,3,"0,0005%","1,0450928382","1,0450928382","1,0450928382",,
594504,2,"0,0004%","1,1532033426","1,1532033426","1,1532033426",,
594720,1,"0,0002%","1,1472222222","1,1472222222","1,1472222222",,
594940,3,"0,0005%","1,0437086093","1,0437086093","1,0437086093",,
595110,1,"0,0002%","1,1576011158","1,1576011158","1,1576011158",,
595222,1,"0,0002%","1,1545961003","1,1545961003","1,1545961003",,
595332,2,"0,0004%","1,1515994437","1,1515994437","1,1515994437",,
595940,2,"0,0004%","1,1559888579","1,1559888579","1,1559888579",,
596160,1,"0,0002%","1,15","1,15","1,15",,
596658,1,"0,0002%","1,1573816156","1,1573816156","1,1573816156",,
596770,2,"0,0004%","1,1543810848","1,1543810848","1,1543810848",,
596880,1,"0,0002%","1,1513888889","1,1513888889","1,1513888889",,
597261,1,"0,0002%","1,1617852162","1,1617852162","1,1617852162",,
597376,3,"0,0005%","1,1587743733","1,1587743733","1,1587743733",,
597489,1,"0,0002%","1,1557719054","1,1557719054","1,1557719054",,
598094,1,"0,0002%","1,1601671309","1,1601671309","1,1601671309",,
598208,1,"0,0002%","1,157162726","1,157162726","1,157162726",,
598320,1,"0,0002%","1,1541666667","1,1541666667","1,1541666667",,
598695,1,"0,0002%","1,1645746165","1,1645746165","1,1645746165",,
598812,2,"0,0004%","1,1615598886","1,1615598886","1,1615598886",,
598927,1,"0,0002%","1,1585535466","1,1585535466","1,1585535466",,
599412,1,"0,0002%","1,1659693166","1,1659693166","1,1659693166",,
599530,2,"0,0004%","1,1629526462","1,1629526462","1,1629526462",,
599646,1,"0,0002%","1,1599443672","1,1599443672","1,1599443672",,
599760,1,"0,0002%","1,1569444444","1,1569444444","1,1569444444",,
600248,2,"0,0004%","1,1643454039","1,1643454039","1,1643454039",,
600365,2,"0,0004%","1,1613351878","1,1613351878","1,1613351878",,
600966,2,"0,0004%","1,1657381616","1,1657381616","1,1657381616",,
601200,1,"0,0002%","1,1597222222","1,1597222222","1,1597222222",,
601563,1,"0,0002%","1,170153417","1,170153417","1,170153417",,
601684,1,"0,0002%","1,1671309192","1,1671309192","1,1671309192",,
601803,2,"0,0004%","1,1641168289","1,1641168289","1,1641168289",,
602402,2,"0,0004%","1,1685236769","1,1685236769","1,1685236769",,
602522,1,"0,0002%","1,1655076495","1,1655076495","1,1655076495",,
602640,1,"0,0002%","1,1625","1,1625","1,1625",,
602997,1,"0,0002%","1,1729428173","1,1729428173","1,1729428173",,
603120,1,"0,0002%","1,1699164345","1,1699164345","1,1699164345",,
603241,1,"0,0002%","1,1668984701","1,1668984701","1,1668984701",,
603838,3,"0,0005%","1,1713091922","1,1713091922","1,1713091922",,
603960,1,"0,0002%","1,1682892907","1,1682892907","1,1682892907",,
604080,1,"0,0002%","1,1652777778","1,1652777778","1,1652777778",,
604431,2,"0,0004%","1,1757322176","1,1757322176","1,1757322176",,
604679,1,"0,0002%","1,1696801113","1,1696801113","1,1696801113",,
604800,1,"0,0002%","1,1666666667","1,1666666667","1,1666666667",,
605274,3,"0,0005%","1,1740947075","1,1740947075","1,1740947075",,
605398,2,"0,0004%","1,1710709318","1,1710709318","1,1710709318",,
605865,1,"0,0002%","1,1785216179","1,1785216179","1,1785216179",,
606240,1,"0,0002%","1,1694444444","1,1694444444","1,1694444444",,
606582,1,"0,0002%","1,179916318","1,179916318","1,179916318",,
606710,1,"0,0002%","1,1768802228","1,1768802228","1,1768802228",,
606836,2,"0,0004%","1,173852573","1,173852573","1,173852573",,
607299,2,"0,0004%","1,1813110181","1,1813110181","1,1813110181",,
607428,2,"0,0004%","1,1782729805","1,1782729805","1,1782729805",,
607680,1,"0,0002%","1,1722222222","1,1722222222","1,1722222222",,
608016,1,"0,0002%","1,1827057183","1,1827057183","1,1827057183",,
608146,1,"0,0002%","1,1796657382","1,1796657382","1,1796657382",,
608274,2,"0,0004%","1,1766342142","1,1766342142","1,1766342142",,
608733,1,"0,0002%","1,1841004184","1,1841004184","1,1841004184",,
608864,1,"0,0002%","1,1810584958","1,1810584958","1,1810584958",,
608993,1,"0,0002%","1,1780250348","1,1780250348","1,1780250348",,
609120,1,"0,0002%","1,175","1,175","1,175",,
609450,1,"0,0002%","1,1854951185","1,1854951185","1,1854951185",,
609582,1,"0,0002%","1,1824512535","1,1824512535","1,1824512535",,
609712,2,"0,0004%","1,1794158554","1,1794158554","1,1794158554",,
610300,1,"0,0002%","1,1838440111","1,1838440111","1,1838440111",,
610431,1,"0,0002%","1,1808066759","1,1808066759","1,1808066759",,
610560,1,"0,0002%","1,1777777778","1,1777777778","1,1777777778",,
610884,2,"0,0004%","1,1882845188","1,1882845188","1,1882845188",,
611018,1,"0,0002%","1,1852367688","1,1852367688","1,1852367688",,
611150,2,"0,0004%","1,1821974965","1,1821974965","1,1821974965",,
611869,2,"0,0004%","1,1835883171","1,1835883171","1,1835883171",,
612000,1,"0,0002%","1,1805555556","1,1805555556","1,1805555556",,
612318,2,"0,0004%","1,1910739191","1,1910739191","1,1910739191",,
612454,2,"0,0004%","1,1880222841","1,1880222841","1,1880222841",,
612720,1,"0,0002%","1,1819444444","1,1819444444","1,1819444444",,
613035,1,"0,0002%","1,1924686192","1,1924686192","1,1924686192",,
613172,1,"0,0002%","1,1894150418","1,1894150418","1,1894150418",,
613307,3,"0,0005%","1,1863699583","1,1863699583","1,1863699583",,
613752,1,"0,0002%","1,1938633194","1,1938633194","1,1938633194",,
613890,1,"0,0002%","1,1908077994","1,1908077994","1,1908077994",,
614026,1,"0,0002%","1,1877607789","1,1877607789","1,1877607789",,
614160,1,"0,0002%","1,1847222222","1,1847222222","1,1847222222",,
614469,1,"0,0002%","1,1952580195","1,1952580195","1,1952580195",,
614608,1,"0,0002%","1,1922005571","1,1922005571","1,1922005571",,
614745,2,"0,0004%","1,1891515994","1,1891515994","1,1891515994",,
615186,1,"0,0002%","1,1966527197","1,1966527197","1,1966527197",,
615326,1,"0,0002%","1,1935933148","1,1935933148","1,1935933148",,
615464,1,"0,0002%","1,19054242","1,19054242","1,19054242",,
615600,1,"0,0002%","1,1875","1,1875","1,1875",,
616044,1,"0,0002%","1,1949860724","1,1949860724","1,1949860724",,
616183,1,"0,0002%","1,1919332406","1,1919332406","1,1919332406",,
616620,2,"0,0004%","1,1994421199","1,1994421199","1,1994421199",,
616902,2,"0,0004%","1,1933240612","1,1933240612","1,1933240612",,
617040,1,"0,0002%","1,1902777778","1,1902777778","1,1902777778",,
617337,1,"0,0002%","1,2008368201","1,2008368201","1,2008368201",,
617480,2,"0,0004%","1,1977715877","1,1977715877","1,1977715877",,
617621,1,"0,0002%","1,1947148818","1,1947148818","1,1947148818",,
618054,1,"0,0002%","1,2022315202","1,2022315202","1,2022315202",,
618340,3,"0,0005%","1,1961057024","1,1961057024","1,1961057024",,
618480,1,"0,0002%","1,1930555556","1,1930555556","1,1930555556",,
618771,1,"0,0002%","1,2036262204","1,2036262204","1,2036262204",,
618916,2,"0,0004%","1,2005571031","1,2005571031","1,2005571031",,
619778,2,"0,0004%","1,1988873435","1,1988873435","1,1988873435",,
619920,1,"0,0002%","1,1958333333","1,1958333333","1,1958333333",,
620205,2,"0,0004%","1,2064156206","1,2064156206","1,2064156206",,
620352,2,"0,0004%","1,2033426184","1,2033426184","1,2033426184",,
620497,2,"0,0004%","1,2002781641","1,2002781641","1,2002781641",,
620640,1,"0,0002%","1,1972222222","1,1972222222","1,1972222222",,
620922,1,"0,0002%","1,2078103208","1,2078103208","1,2078103208",,
621216,1,"0,0002%","1,2016689847","1,2016689847","1,2016689847",,
621639,1,"0,0002%","1,2092050209","1,2092050209","1,2092050209",,
621788,1,"0,0002%","1,2061281337","1,2061281337","1,2061281337",,
621935,2,"0,0004%","1,2030598053","1,2030598053","1,2030598053",,
622080,1,"0,0002%","1,2","1,2","1,2",,
622356,1,"0,0002%","1,2105997211","1,2105997211","1,2105997211",,
622506,1,"0,0002%","1,2075208914","1,2075208914","1,2075208914",,
622654,1,"0,0002%","1,2044506259","1,2044506259","1,2044506259",,
623073,1,"0,0002%","1,2119944212","1,2119944212","1,2119944212",,
623224,1,"0,0002%","1,208913649","1,208913649","1,208913649",,
623373,2,"0,0004%","1,2058414465","1,2058414465","1,2058414465",,
623520,1,"0,0002%","1,2027777778","1,2027777778","1,2027777778",,
623790,1,"0,0002%","1,2133891213","1,2133891213","1,2133891213",,
623942,1,"0,0002%","1,2103064067","1,2103064067","1,2103064067",,
624092,1,"0,0002%","1,207232267","1,207232267","1,207232267",,
624507,1,"0,0002%","1,2147838215","1,2147838215","1,2147838215",,
624660,1,"0,0002%","1,2116991643","1,2116991643","1,2116991643",,
624811,1,"0,0002%","1,2086230876","1,2086230876","1,2086230876",,
624960,1,"0,0002%","1,2055555556","1,2055555556","1,2055555556",,
625224,1,"0,0002%","1,2161785216","1,2161785216","1,2161785216",,
625378,1,"0,0002%","1,213091922","1,213091922","1,213091922",,
625530,3,"0,0005%","1,2100139082","1,2100139082","1,2100139082",,
625941,1,"0,0002%","1,2175732218","1,2175732218","1,2175732218",,
626096,1,"0,0002%","1,2144846797","1,2144846797","1,2144846797",,
626400,1,"0,0002%","1,2083333333","1,2083333333","1,2083333333",,
626658,1,"0,0002%","1,2189679219","1,2189679219","1,2189679219",,
626814,1,"0,0002%","1,2158774373","1,2158774373","1,2158774373",,
626968,2,"0,0004%","1,2127955494","1,2127955494","1,2127955494",,
627532,1,"0,0002%","1,217270195","1,217270195","1,217270195",,
627840,2,"0,0004%","1,2111111111","1,2111111111","1,2111111111",,
628250,1,"0,0002%","1,2186629526","1,2186629526","1,2186629526",,
628406,2,"0,0004%","1,2155771905","1,2155771905","1,2155771905",,
628809,1,"0,0002%","1,2231520223","1,2231520223","1,2231520223",,
628968,2,"0,0004%","1,2200557103","1,2200557103","1,2200557103",,
629125,3,"0,0005%","1,2169680111","1,2169680111","1,2169680111",,
629280,1,"0,0002%","1,2138888889","1,2138888889","1,2138888889",,
629844,1,"0,0002%","1,2183588317","1,2183588317","1,2183588317",,
630404,2,"0,0004%","1,2228412256","1,2228412256","1,2228412256",,
630563,3,"0,0005%","1,2197496523","1,2197496523","1,2197496523",,
630720,1,"0,0002%","1,2166666667","1,2166666667","1,2166666667",,
631122,2,"0,0004%","1,2242339833","1,2242339833","1,2242339833",,
631282,1,"0,0002%","1,2211404729","1,2211404729","1,2211404729",,
632001,2,"0,0004%","1,2225312935","1,2225312935","1,2225312935",,
632160,1,"0,0002%","1,2194444444","1,2194444444","1,2194444444",,
632558,2,"0,0004%","1,2270194986","1,2270194986","1,2270194986",,
632720,2,"0,0004%","1,223922114","1,223922114","1,223922114",,
633276,1,"0,0002%","1,2284122563","1,2284122563","1,2284122563",,
633439,2,"0,0004%","1,2253129346","1,2253129346","1,2253129346",,
633600,1,"0,0002%","1,2222222222","1,2222222222","1,2222222222",,
633994,1,"0,0002%","1,2298050139","1,2298050139","1,2298050139",,
634158,2,"0,0004%","1,2267037552","1,2267037552","1,2267037552",,
634712,2,"0,0004%","1,2311977716","1,2311977716","1,2311977716",,
634877,2,"0,0004%","1,2280945758","1,2280945758","1,2280945758",,
635040,1,"0,0002%","1,225","1,225","1,225",,
635430,3,"0,0005%","1,2325905292","1,2325905292","1,2325905292",,
635596,1,"0,0002%","1,2294853964","1,2294853964","1,2294853964",,
636315,3,"0,0005%","1,230876217","1,230876217","1,230876217",,
636480,1,"0,0002%","1,2277777778","1,2277777778","1,2277777778",,
636866,2,"0,0004%","1,2353760446","1,2353760446","1,2353760446",,
637034,2,"0,0004%","1,2322670376","1,2322670376","1,2322670376",,
637584,1,"0,0002%","1,2367688022","1,2367688022","1,2367688022",,
637753,2,"0,0004%","1,2336578581","1,2336578581","1,2336578581",,
637920,1,"0,0002%","1,2305555556","1,2305555556","1,2305555556",,
638302,1,"0,0002%","1,2381615599","1,2381615599","1,2381615599",,
638472,2,"0,0004%","1,2350486787","1,2350486787","1,2350486787",,
639020,2,"0,0004%","1,2395543175","1,2395543175","1,2395543175",,
639191,1,"0,0002%","1,2364394993","1,2364394993","1,2364394993",,
639360,1,"0,0002%","1,2333333333","1,2333333333","1,2333333333",,
639738,1,"0,0002%","1,2409470752","1,2409470752","1,2409470752",,
639910,2,"0,0004%","1,2378303199","1,2378303199","1,2378303199",,
640080,1,"0,0002%","1,2347222222","1,2347222222","1,2347222222",,
640456,2,"0,0004%","1,2423398329","1,2423398329","1,2423398329",,
640629,2,"0,0004%","1,2392211405","1,2392211405","1,2392211405",,
640800,1,"0,0002%","1,2361111111","1,2361111111","1,2361111111",,
641174,2,"0,0004%","1,2437325905","1,2437325905","1,2437325905",,
641348,1,"0,0002%","1,2406119611","1,2406119611","1,2406119611",,
641892,1,"0,0002%","1,2451253482","1,2451253482","1,2451253482",,
642067,2,"0,0004%","1,2420027816","1,2420027816","1,2420027816",,
642240,2,"0,0004%","1,2388888889","1,2388888889","1,2388888889",,
642610,1,"0,0002%","1,2465181058","1,2465181058","1,2465181058",,
642786,1,"0,0002%","1,2433936022","1,2433936022","1,2433936022",,
643328,2,"0,0004%","1,2479108635","1,2479108635","1,2479108635",,
643505,2,"0,0004%","1,2447844228","1,2447844228","1,2447844228",,
643680,2,"0,0004%","1,2416666667","1,2416666667","1,2416666667",,
644046,1,"0,0002%","1,2493036212","1,2493036212","1,2493036212",,
644224,1,"0,0002%","1,2461752434","1,2461752434","1,2461752434",,
644764,2,"0,0004%","1,2506963788","1,2506963788","1,2506963788",,
644943,3,"0,0005%","1,247566064","1,247566064","1,247566064",,
645120,1,"0,0002%","1,2444444444","1,2444444444","1,2444444444",,
645482,1,"0,0002%","1,2520891365","1,2520891365","1,2520891365",,
645662,1,"0,0002%","1,2489568846","1,2489568846","1,2489568846",,
645840,1,"0,0002%","1,2458333333","1,2458333333","1,2458333333",,
646200,2,"0,0004%","1,2534818942","1,2534818942","1,2534818942",,
646381,2,"0,0004%","1,2503477051","1,2503477051","1,2503477051",,
646560,1,"0,0002%","1,2472222222","1,2472222222","1,2472222222",,
647100,1,"0,0002%","1,2517385257","1,2517385257","1,2517385257",,
647280,1,"0,0002%","1,2486111111","1,2486111111","1,2486111111",,
647636,2,"0,0004%","1,2562674095","1,2562674095","1,2562674095",,
647819,2,"0,0004%","1,2531293463","1,2531293463","1,2531293463",,
648000,1,"0,0002%","1,25","1,25","1,25",,
648354,2,"0,0004%","1,2576601671","1,2576601671","1,2576601671",,
648538,1,"0,0002%","1,2545201669","1,2545201669","1,2545201669",,
649072,2,"0,0004%","1,2590529248","1,2590529248","1,2590529248",,
649257,2,"0,0004%","1,2559109875","1,2559109875","1,2559109875",,
649440,2,"0,0004%","1,2527777778","1,2527777778","1,2527777778",,
649976,1,"0,0002%","1,2573018081","1,2573018081","1,2573018081",,
650508,2,"0,0004%","1,2618384401","1,2618384401","1,2618384401",,
650695,2,"0,0004%","1,2586926287","1,2586926287","1,2586926287",,
650880,2,"0,0004%","1,2555555556","1,2555555556","1,2555555556",,
651414,2,"0,0004%","1,2600834492","1,2600834492","1,2600834492",,
652133,3,"0,0005%","1,2614742698","1,2614742698","1,2614742698",,
652320,1,"0,0002%","1,2583333333","1,2583333333","1,2583333333",,
652662,2,"0,0004%","1,2660167131","1,2660167131","1,2660167131",,
652852,2,"0,0004%","1,2628650904","1,2628650904","1,2628650904",,
653040,1,"0,0002%","1,2597222222","1,2597222222","1,2597222222",,
653571,2,"0,0004%","1,264255911","1,264255911","1,264255911",,
653760,1,"0,0002%","1,2611111111","1,2611111111","1,2611111111",,
654098,2,"0,0004%","1,2688022284","1,2688022284","1,2688022284",,
654290,2,"0,0004%","1,2656467316","1,2656467316","1,2656467316",,
654480,1,"0,0002%","1,2625","1,2625","1,2625",,
654816,1,"0,0002%","1,2701949861","1,2701949861","1,2701949861",,
655009,2,"0,0004%","1,2670375522","1,2670375522","1,2670375522",,
655200,1,"0,0002%","1,2638888889","1,2638888889","1,2638888889",,
655534,1,"0,0002%","1,2715877437","1,2715877437","1,2715877437",,
655728,2,"0,0004%","1,2684283727","1,2684283727","1,2684283727",,
655920,1,"0,0002%","1,2652777778","1,2652777778","1,2652777778",,
656447,2,"0,0004%","1,2698191933","1,2698191933","1,2698191933",,
656640,1,"0,0002%","1,2666666667","1,2666666667","1,2666666667",,
656970,1,"0,0002%","1,2743732591","1,2743732591","1,2743732591",,
657166,2,"0,0004%","1,2712100139","1,2712100139","1,2712100139",,
